0
13
100
0.002463341728729861, 0.002463341728729861, 0.002463341728729861, 0.002463341728729861, 0.002463341728729861, 0.002463341728729861, 0.002463341728729861, 0.002463341728729861, 0.002463341728729861
0.002463341667619323, 0.00246334201158346, 0.00246334166511703, 0.0024633417297665727, 0.0024633417272299915, 0.00246334173118582, 0.002463341665039668, 0.0024633420116500974, 0.0024633416676090292
0.002463341285655687, 0.002463342941924712, 0.002463341252743625, 0.0024633417412617264, 0.0024633417239964296, 0.002463341758808328, 0.0024633412512544755, 0.002463342942621159, 0.002463341285495604
0.002463339672150549, 0.0024633463736893177, 0.002463339463558101, 0.002463341802890569, 0.0024633417107108153, 0.002463341908826639, 0.002463339451288116, 0.00246334637939496, 0.0024633396706372937
0.002463333349305641, 0.002463359408390734, 0.0024633323444207054, 0.0024633420688301147, 0.002463341651433187, 0.0024633425619518434, 0.0024633322724359006, 0.002463359447463996, 0.002463333337767073
0.0024633087734855477, 0.002463409738893549, 0.0024633044545043013, 0.002463343143659381, 0.0024633413998942193, 0.002463345216809799, 0.0024633040909870898, 0.0024634099729094012, 0.0024633086973956395
0.002463213504875596, 0.0024636046523587697, 0.0024631959317984523, 0.002463347374800404, 0.002463340380091311, 0.0024633557062016145, 0.0024631942365149935, 0.0024636059172321485, 0.002463213060174983
0.002462846586144778, 0.0024643553922874396, 0.0024627772516831177, 0.002463363768182115, 0.002463336369109653, 0.0024633964489737003, 0.0024627697262402373, 0.0024643617147712678, 0.0024628442265902262
0.0024614262846715264, 0.002467261887095112, 0.0024611553447291324, 0.002463427374052957, 0.0024633206900798142, 0.002463554840450769, 0.002461122657175587, 0.0024672921029324593, 0.002461414481632793
0.0024618039892195464, 0.0024664900665527186, 0.002461585674719089, 0.00246341049679957, 0.002463324899891769, 0.002463512639326796, 0.0024615613567969294, 0.0024665108860605946, 0.002461796215433417
0.0024628876403921997, 0.0024642749250965777, 0.002462820720993684, 0.0024633620956896166, 0.002463336866705711, 0.002463392045660508, 0.002462816311911119, 0.0024642760033077742, 0.0024628879113358006
0.0024631976560199383, 0.0024636441738387217, 0.002463170728812396, 0.0024633484692262943, 0.0024633401848516076, 0.00246335840150516, 0.0024631692723053734, 0.0024636440201471405, 0.002463198236419399
0.002462734036102763, 0.0024645978127791498, 0.0024626356981752246, 0.0024633696174096035, 0.002463334854329457, 0.002463411706860752, 0.002462620237979692, 0.002464614936578694, 0.002462727190684212
0.0024629464540051275, 0.002464155802283126, 0.0024628873594914075, 0.0024633593513962203, 0.002463337997557031, 0.002463385967497113, 0.002462875696203969, 0.002464169422541049, 0.0024629411889763803
0.0024631678644320065, 0.0024636893625620995, 0.0024631564912719023, 0.0024633481269823294, 0.0024633417359125, 0.00246335756315119, 0.0024631504326448833, 0.0024636967771418236, 0.0024631654826610346
0.0024632887532868896, 0.0024634236176724043, 0.0024633168043471146, 0.0024633409443366263, 0.0024633447759002695, 0.0024633390336878864, 0.0024633155324612355, 0.002463425092592581, 0.002463289292923495
0.0024635946391638893, 0.0024626014985914208, 0.002463900125232172, 0.0024633094829228236, 0.002463359744494043, 0.0024632595430159445, 0.002463907712119518, 0.002462582912634251, 0.0024636125020203988
0.0024635391592661097, 0.0024628484974224445, 0.0024636782177376395, 0.0024633238545742177, 0.002463352418458615, 0.0024632950863339004, 0.002463686951917349, 0.0024628361456610934, 0.0024635475816172994
0.0024634836793683296, 0.0024630954962534682, 0.0024634563102431065, 0.002463338226225612, 0.0024633450924231863, 0.002463330629651857, 0.00246346619171518, 0.0024630893786879355, 0.0024634826612142005
0.00246342819947055, 0.002463342495084492, 0.002463234402748574, 0.002463352597877006, 0.0024633377663877583, 0.0024633661729698128, 0.0024632454315130104, 0.0024633426117147777, 0.002463417740811101
0.0024633755194818, 0.0024635007307895534, 0.0024631147033782365, 0.0024633592748711966, 0.0024633368058577334, 0.002463382673165004, 0.0024631237341286505, 0.002463504955290921, 0.0024633619595355576
0.0024633294621660426, 0.002463449013545834, 0.0024632367586422893, 0.002463347751560338, 0.002463350901767142, 0.0024633541303343293, 0.002463236351731376, 0.002463452316485806, 0.002463327795195637
